X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,y
2.223076689608890766e-01,2.132167692407601345e-01,1.985801756278807728e-01,1.758684403781159977e-01,1.565202271911137755e-01,1.536062265732666965e-01,1.728244293869906356e-01,1.957026099930214147e-01,2.104792806924361548e-01,2.192796357589447964e-01,1.272058116522385186e-02,1.362057832496187115e-02,1.524824242642781706e-02,1.315359351866070454e-02,9.091713059092923488e-02,1.045818036888033903e-01,1.233988271539998571e-01,1.464634567461920445e-01,1.760623029437075882e-01,9.174242741880268837e-02,1.055339473348871071e-01,1.247835462979079019e-01,1.481383675147001644e-01,1.779731338632099535e-01,1.544803699344192149e-01,1.036301423367336494e-01,8.906737273437309588e-02,1.038486598402632438e-01,1.564201982091027454e-01,1.128770403930439217e-02,1.230245484779064757e-02,1.140064575289217140e-02,3.000000000000000000e+00
2.036692648560397001e-01,1.974404851777893932e-01,1.853707215509091122e-01,1.648851375671093189e-01,1.479140339595910458e-01,1.551723656654055150e-01,1.730027894564404034e-01,1.926767710265295808e-01,2.038339076139249195e-01,2.088659773578283307e-01,1.764071034231051369e-02,1.775574361311045915e-02,1.913182681303598684e-02,1.729900761219063318e-02,8.059069943147323389e-02,9.305596105036922916e-02,1.090185265819735433e-01,1.314493296198182282e-01,1.591813542231735601e-01,7.864139692265660619e-02,8.954275843232750720e-02,1.036568314874443536e-01,1.242713791701458709e-01,1.506107096790471889e-01,1.340269591866126708e-01,9.487358717597060842e-02,8.053722934189487537e-02,8.949819478087081559e-02,1.269948603559153677e-01,2.266138384242888815e-03,2.399182282252716562e-03,2.165240822350558442e-03,3.000000000000000000e+00
2.297522812571932138e-01,2.235099591884192882e-01,2.111102889299258933e-01,1.892246804069315225e-01,1.694572958509625582e-01,1.714436873538602857e-01,1.940170422946147777e-01,2.184661804273857477e-01,2.317969483014688803e-01,2.373473478708716666e-01,2.181705829397907054e-02,2.313715126906925462e-02,2.515015498686498305e-02,2.416450454471277473e-02,8.870908873425499552e-02,1.014107161933359424e-01,1.175483129937036353e-01,1.411306832984619286e-01,1.728105041540247411e-01,8.867741042930601947e-02,1.011613132264113230e-01,1.172169146970571951e-01,1.403310812781810857e-01,1.712303055299189969e-01,1.483193439407000658e-01,9.927099689847007635e-02,8.375004915908848546e-02,9.931276856491022542e-02,1.469446954415336015e-01,7.284717418618259430e-04,4.538464924323843026e-04,4.557997255646565921e-04,3.000000000000000000e+00
2.293457633883747571e-01,2.185392259477329513e-01,2.031538124911507204e-01,1.795516289141827482e-01,1.606609162955142112e-01,1.650161928756633256e-01,1.847061761443480887e-01,2.075759863937854666e-01,2.218054310105364579e-01,2.310133160207297476e-01,1.978933597013837753e-02,2.182619269842567961e-02,2.534676813613580271e-02,2.421630708403873719e-02,9.392802749988071742e-02,1.084795570783606278e-01,1.270184802962972259e-01,1.520266538679840018e-01,1.881244364726691320e-01,9.353765929114099542e-02,1.074955850573095784e-01,1.258537317544794198e-01,1.506382143479420566e-01,1.861038908372762979e-01,1.519551157474632874e-01,1.045765147593723798e-01,9.437499398585001698e-02,1.065254563190993903e-01,1.551605155694112947e-01,8.364406255119565675e-03,9.287569068025464461e-03,8.450033838646795262e-03,3.000000000000000000e+00
2.393418634155886626e-01,2.321855391199805496e-01,2.200822999361403409e-01,1.996734881928239891e-01,1.814197681879938240e-01,1.838864929149871263e-01,2.064390516116673957e-01,2.304293470782740050e-01,2.448077112186012594e-01,2.523550598449533777e-01,1.637578028980374301e-02,1.770814911681823506e-02,2.123920520295374120e-02,2.123624875496854178e-02,9.585183943317070188e-02,1.109904056228839669e-01,1.299775220046331670e-01,1.549965139850957019e-01,1.887458658850763027e-01,9.568120296296468708e-02,1.089011712721475039e-01,1.256625061456659032e-01,1.479132440588909470e-01,1.788456860786994118e-01,1.680452190929432044e-01,1.132380269298489672e-01,9.600806473671379127e-02,1.110568051066621875e-01,1.625903651715377429e-01,4.990323101886501474e-03,5.704092245092549571e-03,5.205775417837771486e-03,3.000000000000000000e+00
2.306785881933784421e-01,2.142782866637689410e-01,1.958169897089363509e-01,1.710862147636128816e-01,1.532160619744554475e-01,1.584446661548202517e-01,1.759389970157530791e-01,1.989832906431731330e-01,2.155240686588011934e-01,2.290088856028897890e-01,6.133277558347598538e-03,5.685225759112892685e-03,1.555307026936952712e-02,1.427016218239714196e-02,9.996378547927092795e-02,1.136973716758332142e-01,1.316519702872240849e-01,1.569554103359855068e-01,1.880393340323908424e-01,9.890718590897452922e-02,1.119689521947486721e-01,1.292101493588962979e-01,1.539927393686824353e-01,1.848922005944912406e-01,1.580422866006996885e-01,1.106831638987325617e-01,9.472550261690051987e-02,1.102010818971033562e-01,1.558144460494995387e-01,2.298549912299699318e-03,2.528989344675907323e-03,2.208166805957157038e-03,3.000000000000000000e+00
2.452901670875843876e-01,2.370496448494590624e-01,2.228606574761693715e-01,1.989426835839381014e-01,1.778819404392713577e-01,1.812127627232343885e-01,2.012107087785355852e-01,2.243216829166959358e-01,2.378090357667089205e-01,2.458781601003015016e-01,1.539980781017240459e-02,1.656551982318993366e-02,2.014179151073828070e-02,1.805765620735178684e-02,9.767462141454806568e-02,1.114581564870727182e-01,1.289402123817043333e-01,1.538907916406223042e-01,1.908796973219020199e-01,9.754482738663561303e-02,1.109528248001819262e-01,1.281377073609762385e-01,1.526361478025556606e-01,1.889159381754879907e-01,1.643162859273512855e-01,1.071923228710650045e-01,8.956122563562184113e-02,1.050584693014113002e-01,1.646468664604129328e-01,3.821702092620252872e-02,4.373812500884008414e-02,3.859368239417337865e-02,3.000000000000000000e+00
2.384577911974896658e-01,2.299890809762509258e-01,2.170133843704989685e-01,1.940485713302159132e-01,1.749973211357920000e-01,1.736424660095668426e-01,1.919697299988452344e-01,2.143382613145869142e-01,2.280003050159996325e-01,2.374675344101689067e-01,1.580879849316499386e-02,1.774596847279405823e-02,1.833762753215809407e-02,1.861769813877970497e-02,1.043354769861957604e-01,1.195842067269449749e-01,1.388131184824757947e-01,1.667470802353167858e-01,2.039029727863661823e-01,1.018731432672835974e-01,1.163756846924391547e-01,1.347961755743385670e-01,1.620202462746534178e-01,1.987110756475021223e-01,1.785441293719981504e-01,1.267082507110933731e-01,1.114001018042448249e-01,1.248153535786584029e-01,1.756371783956915400e-01,1.577608959527317936e-03,1.507648290540486305e-03,1.479124741513005142e-03,3.000000000000000000e+00
2.077575042334403876e-01,2.010180954212330007e-01,1.900686574228329095e-01,1.719067152616742533e-01,1.567457261015363645e-01,1.514873455421051618e-01,1.696038960591965961e-01,1.909641484330052708e-01,2.039923348088818755e-01,2.112150993020386891e-01,1.359897454683673887e-02,1.576518316236823550e-02,1.452766092573534555e-02,1.310176551536511823e-02,8.470760201916890941e-02,9.753592776391117880e-02,1.138128146346369524e-01,1.365676805752572831e-01,1.679082440543892274e-01,8.274920433798897690e-02,9.471826062320483353e-02,1.099825588103289925e-01,1.318050223332151161e-01,1.621783159557548537e-01,1.468565748096819223e-01,1.034493175174854562e-01,9.172531499372500730e-02,1.002552832344039691e-01,1.415846850562515469e-01,3.594269051150489423e-03,4.093464429289606250e-03,3.743813636162926940e-03,3.000000000000000000e+00
2.350376900427607885e-01,2.276498257703413186e-01,2.148959102190333426e-01,1.944526110132860919e-01,1.767986552133789246e-01,1.761167172181326845e-01,1.945251785693955238e-01,2.159124981783654140e-01,2.285777739919121754e-01,2.352984451083432460e-01,1.670699405323950587e-02,1.868078809638026166e-02,2.075895210728609039e-02,1.914011162953932824e-02,9.082622565070880283e-02,1.034650447137431400e-01,1.197112314871832811e-01,1.426993754584874874e-01,1.725922576002084652e-01,9.097880595224706879e-02,1.037231618875003036e-01,1.199487778318131664e-01,1.427713880053608775e-01,1.726116258844379581e-01,1.397870726312456791e-01,9.332218380461299034e-02,7.692144233699516054e-02,9.559190467778264089e-02,1.428868986624258486e-01,1.150559512515750326e-03,1.250940368914190293e-03,1.320597976174751453e-03,3.000000000000000000e+00
2.470370240694968744e-01,2.348977319000483954e-01,2.206542013854936035e-01,1.983341031921574960e-01,1.808608602449339187e-01,1.725670763107277073e-01,1.890134353635359032e-01,2.114036764156162485e-01,2.268137400312719432e-01,2.399119463457398682e-01,1.018570521472169851e-02,1.043324016070410441e-02,8.841143592859855918e-03,8.357972153139714422e-03,9.944379712691729656e-02,1.135888863581174801e-01,1.318729833829224984e-01,1.572403733623027322e-01,1.918352137918397649e-01,9.840245445043244166e-02,1.125452773435465931e-01,1.309579146988579801e-01,1.565828611731903686e-01,1.914226268370106954e-01,1.598376560159054938e-01,1.140128432653944035e-01,1.015799937280515153e-01,1.156560593950402283e-01,1.622988109982892446e-01,3.804597130387235137e-03,4.222558728282538830e-03,3.926344537516245070e-03,3.000000000000000000e+00
2.227759973775444990e-01,2.123346745717756001e-01,1.989899307182698696e-01,1.786378843144364459e-01,1.621542544476431980e-01,1.689165680512837997e-01,1.867160743884614116e-01,2.073829306881158074e-01,2.202023221708226119e-01,2.288719506158476413e-01,1.023479441838290489e-02,1.286102720604817735e-02,2.260295419371857392e-02,2.032882625010881336e-02,8.726947146539136557e-02,1.007391658442425841e-01,1.182268187790722624e-01,1.409469695493051900e-01,1.716817005861411005e-01,8.703319560089586848e-02,1.000576648957330478e-01,1.171808098923168423e-01,1.393954070333932316e-01,1.696513819123240396e-01,1.462491795636075842e-01,9.856299691440544020e-02,8.768698109511395555e-02,1.020471255981577480e-01,1.492351476049504633e-01,5.370712228446761216e-03,5.793491056132197420e-03,5.504680535748526782e-03,3.000000000000000000e+00
2.618202103177045825e-01,2.499743421165903090e-01,2.352354401745377910e-01,2.112800508676437594e-01,1.918062074592377930e-01,1.891713693084199899e-01,2.056328526272858115e-01,2.264219578133767619e-01,2.396295969589877228e-01,2.504902960656008037e-01,2.192528468643739278e-02,2.451637503483445127e-02,2.707519995555962566e-02,2.334763908816092637e-02,1.068164425608160578e-01,1.228066360143269253e-01,1.426747992383231023e-01,1.710594544383225168e-01,2.101872251782383461e-01,1.058149527555526659e-01,1.211607818384209528e-01,1.408851561399725449e-01,1.693333364446336364e-01,2.086270828320833659e-01,1.773989126248941839e-01,1.265783146266790948e-01,1.123832031425022748e-01,1.234188043158461756e-01,1.763935099603603507e-01,3.186906443974455490e-03,3.595483809801657167e-03,3.295107460542974227e-03,3.000000000000000000e+00
2.173895806611264025e-01,2.086186344444844742e-01,1.979031101277231586e-01,1.805366623283936600e-01,1.663204320934772440e-01,1.640666169974841770e-01,1.787515243526527908e-01,1.963162028994625830e-01,2.067053390953155212e-01,2.132216187833559096e-01,1.228766185821415780e-02,1.421037153732933322e-02,2.082591857712284833e-02,1.826852220952347727e-02,8.449853457454474526e-02,9.744337744139054680e-02,1.141917334320778354e-01,1.379499035478956026e-01,1.677873935051253373e-01,8.388610359229925484e-02,9.775508093438195489e-02,1.153901493637973924e-01,1.402480086504261370e-01,1.711807953242047986e-01,1.433502866571935985e-01,1.039018941054323103e-01,9.173908768598748598e-02,1.047639973122776319e-01,1.448396340383510117e-01,1.538314309060304520e-03,1.659033802135148963e-03,1.502201773681563577e-03,3.000000000000000000e+00
2.354645862357665764e-01,2.197914122511483714e-01,2.020459319793159736e-01,1.768660451280184009e-01,1.582287395380302109e-01,1.646293270448125068e-01,1.831199746274788653e-01,2.069674009858311903e-01,2.238126154672838986e-01,2.365088117660322509e-01,8.616795753914056194e-03,8.327617057910890325e-03,1.380995181590602937e-02,1.336067391901818099e-02,1.004810154476251660e-01,1.145457672824165551e-01,1.327869248639177158e-01,1.588759921874053627e-01,1.947534188214428974e-01,1.001242471157256092e-01,1.136331387786955610e-01,1.312729804919444965e-01,1.568451487443469072e-01,1.917733718599588522e-01,1.678499677983083804e-01,1.172743822023254029e-01,1.049783904756241698e-01,1.191333679805041262e-01,1.669231769569087531e-01,1.673317926882424882e-03,2.076026026433286896e-03,1.825621607715450156e-03,3.000000000000000000e+00
2.297053822920041288e-01,2.211860331779200717e-01,2.069231288074855069e-01,1.841257187419523267e-01,1.643645120440558605e-01,1.582753521610535952e-01,1.769334299881813455e-01,1.990807272466400268e-01,2.135130886396451322e-01,2.234238537743693798e-01,2.182543556327028178e-02,2.275805058004936113e-02,2.715375072851180724e-02,2.576823180256745255e-02,9.499113837675772498e-02,1.087786156251555614e-01,1.265101652047535274e-01,1.502949507798968243e-01,1.810744813643475060e-01,9.448554394153649283e-02,1.081279637294181029e-01,1.258356631098551393e-01,1.497863516720223387e-01,1.808325255842469781e-01,1.586819076270667150e-01,1.046869951770163926e-01,8.434332381233498876e-02,1.041361040325561454e-01,1.573553531120951143e-01,3.017825330814267928e-03,3.209785397063107809e-03,3.149472635292690798e-03,3.000000000000000000e+00
2.515041223293223438e-01,2.404290040415816010e-01,2.249047755168504525e-01,2.003022521966613956e-01,1.808160036917973446e-01,1.834591629357437692e-01,2.007425646891094484e-01,2.223471890916874916e-01,2.356230506229389787e-01,2.448421629039473635e-01,8.654310257400396264e-03,8.314308615887288506e-03,1.753581678347003459e-02,1.659963639086271120e-02,9.769830510446335381e-02,1.101975522953004133e-01,1.269179187146536048e-01,1.517311489460160812e-01,1.872474481558545623e-01,9.800740378449741830e-02,1.110319005292239591e-01,1.286550150462925923e-01,1.540751711486792463e-01,1.903233255719229133e-01,1.549824490397747057e-01,1.063591890030215759e-01,9.609864111432461775e-02,1.130855185993527717e-01,1.621418529767437444e-01,2.703633045921075961e-03,3.084994006281945641e-03,2.910097471184139827e-03,3.000000000000000000e+00
2.459824944662887258e-01,2.364030489632996668e-01,2.214118559325592428e-01,1.985850236367999178e-01,1.797550338866404085e-01,1.851242255838271566e-01,2.048385512917630935e-01,2.270450323351670963e-01,2.408581571691743306e-01,2.491857204160996264e-01,1.263681680067238813e-02,1.442278438882279960e-02,1.808790323156864166e-02,1.719206875618723915e-02,1.017767683310554921e-01,1.168705583623762811e-01,1.360246135624673391e-01,1.619889048977667112e-01,1.943782241855340209e-01,1.013350686046769894e-01,1.161144142903659110e-01,1.346297253464348309e-01,1.599857262252702417e-01,1.919023668506903979e-01,1.686842795723165755e-01,1.088158360398058522e-01,8.341309539985521104e-02,1.065835126622404622e-01,1.666422662905083785e-01,7.657685014963841377e-04,2.609275905613806044e-04,6.009829065815768586e-04,3.000000000000000000e+00
2.315374247780384587e-01,2.202010948261446388e-01,2.055948296318491075e-01,1.833872870784251652e-01,1.662160551540597664e-01,1.663695142509659664e-01,1.862007693434085676e-01,2.105502802661436967e-01,2.270912848458627453e-01,2.399396930624126678e-01,1.278460102300098961e-02,1.476319912321344928e-02,7.335148637178517950e-03,6.795578657836249051e-03,9.897856585670258833e-02,1.137919183767684139e-01,1.329633639339986018e-01,1.586562065554044665e-01,1.918036564501412744e-01,9.721178870053073795e-02,1.109495684944865890e-01,1.288065295621542150e-01,1.531542546602428223e-01,1.849278707063111427e-01,1.659158257140025683e-01,1.123823187238173066e-01,9.577388494543756514e-02,1.063665271791847944e-01,1.544616589991780475e-01,4.440670515361309911e-03,4.854828537861699024e-03,4.529745764627972002e-03,3.000000000000000000e+00
2.269242828117590538e-01,2.146286089312931800e-01,1.971954401322140449e-01,1.718455677916028712e-01,1.518109966080419260e-01,1.560974364920690582e-01,1.787558401176921608e-01,2.055127197033914666e-01,2.234256857839967414e-01,2.352869000707639435e-01,1.629844988692451258e-02,1.760304122326222104e-02,1.698076089626958732e-02,1.610885491234845951e-02,9.741720247169308178e-02,1.111526675156568889e-01,1.293267457420376743e-01,1.542641394255508114e-01,1.872384939217918987e-01,9.715211780386798224e-02,1.097819871541357295e-01,1.268314742480612656e-01,1.506063776931767795e-01,1.825947294750715211e-01,1.570451719483201558e-01,1.034528138499320044e-01,8.525276450148253082e-02,1.038039440634863642e-01,1.585530134043499073e-01,3.276925244115529851e-03,3.494828127847750786e-03,3.308358663676109254e-03,3.000000000000000000e+00
